code,brand,product_name,ingredients_text,countries_tags,quantity,source_url,image_url,data_source
8710847972720,Dove,DOVE Gel Douche Pouvoir des Plantes Arbre à Thé 250ml,"Glycerin, Aqua, Sodium Lauroyl Glutamate, Cocamidopropyl Betaine, Sodium Chloride, Carrageenan, Sodium Laurate, Sodium Benzoate, Lauric Acid, Citric Acid, Glyceryl Caprylate, Glutamic Acid, Parfum, Stearic Acid, Pelargonium Graveolens Flower Oil, Caramel, Melaleuca Alternifolia Leaf Oil, Sodium Hydroxide, Citronellol, Geraniol, Limonene, Linalool.",en:france,250 ml,https://world.openbeautyfacts.org/product/8710847972720,https://images.openbeautyfacts.org/images/products/871/084/797/2720/front_fr.26.400.jpg,open_beauty_facts
8710908745874,Dove,Dove Gel Douche Mousse Soin Caresse,"Aqua, Sodium Lauroyl Glutamate, Glycerin, Cocamidopropyl Betaine, Sodium Chloride, Sodium Lauroyl Glycinate, Lauric Acid, Sodium Laurate, Parfum, Polysorbate 20, Citric Acid, Iodopropynyl Butylcarbamate, Magnolia Liliflora Flower Extract, PEG-4, PEG-4 Dilaurate, PEG-4 Laurate, Phenoxyethanol, Pistacia Vera Seed Extract, Propanediol, Propylene Glycol, Sodium Benzoate, Sodium Hydroxide, Sorbitol, Stearic Acid, Tetrasodium EDTA, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Limonene, Linalool.",en:france,200 ml,https://world.openbeautyfacts.org/product/8710908745874,https://images.openbeautyfacts.org/images/products/871/090/874/5874/front_fr.7.400.jpg,open_beauty_facts
8712561628846,Dove,Dove Gel Douche Surgras Huile et Crème 400ml,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Glycerin, Hydrogenated Soybean Oil, Parfum, Helianthus Annuus Seed Oil, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Citric Acid, Stearic Acid, Undecylenoyl Glycine, Capryloyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Ricinus Communis Seed Oil, Alpha-Isomethyl Ionone, Benzyl Alcohol, Citronellol, Geraniol, Limonene, CI 19140, CI 17200.",en:france,400 ml,https://world.openbeautyfacts.org/product/8712561628846,https://images.openbeautyfacts.org/images/products/871/256/162/8846/front_fr.31.400.jpg,open_beauty_facts
8712561967037,Dove,Dove Gel Douche Nutrition Intense 400ml Lot de 2,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Hydrogenated Soybean Oil, Sodium Chloride, Helianthus Annuus Seed Oil, Glycerin, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Hydroxide, Stearic Acid, Undecylenoyl Glycine, Capryloyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Benzyl Alcohol, Citronellol, Hexyl Cinnamal, Limonene, Linalool.",en:france,800 ml,https://world.openbeautyfacts.org/product/8712561967037,https://images.openbeautyfacts.org/images/products/871/256/196/7037/front_fr.3.400.jpg,open_beauty_facts
8710522436172,Dove,Dove Gel Douche Eau Micellaire Peau Sensible 400ml Lot de 2,"Aqua, Sodium Lauroyl Glycinate, Cocamidopropyl Betaine, Sodium Lauroyl Isethionate, Sodium Chloride, Lauric Acid, Glycerin, Parfum, Sodium Benzoate, Carbomer, PEG-150 Pentaerythrityl Tetrastearate, Sodium Hydroxide, Glycol Distearate, Stearic Acid, PPG-2 Hydroxyethyl Cocamide, Undecylenoyl Glycine, Capryloyl Glycine, Palmitic Acid, Sodium Isethionate, Tetrasodium EDTA, Glycol Stearate, Caprylic Acid, Capric Acid, Citric Acid.",en:france,1500 ml,https://world.openbeautyfacts.org/product/8710522436172,https://images.openbeautyfacts.org/images/products/871/052/243/6172/front_fr.3.400.jpg,open_beauty_facts
8712561779807,Dove,Dove Gel Douche Homme Hydratant,"Aqua, Sodium Laureth Sulfate, Petrolatum, Acrylates Copolymer, Cocamide MEA, Parfum, Sodium Benzoate, Sodium Chloride, Citric acid, PPG-9, Glycerin, Tetrasodium EDTA, Sodium Hydroxide, Sodium Sulfate, Tocopherol, Limonene, Linalool, CI 42090,CI 17200.",en:france,250 ml,https://world.openbeautyfacts.org/product/8712561779807,https://images.openbeautyfacts.org/images/products/871/256/177/9807/front_fr.3.400.jpg,open_beauty_facts
8710908437137,Dove,Dove Gel Douche Surgras à l'Huile d'Argan 400ml,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Glycerin, Hydrogenated Soybean Oil, Helianthus Annuus Seed Oil, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Citric Acid, Stearic Acid, Capryloyl Glycine, Undecylenoyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Argania Spinosa Kernel Oil, Hexyl Cinnamal, Limonene, Linalool.",en:france,400 ml,https://world.openbeautyfacts.org/product/8710908437137,https://images.openbeautyfacts.org/images/products/871/090/843/7137/front_fr.25.400.jpg,open_beauty_facts
0011111014145,Dove,Deep Clean Body Wash,"Water (Eau), Sodium Laureth Sulfate, Petrolatum, Acrylates Copolymer, Parfum, Cocamide MEA, Hydrated Silica, Ammonium Chloride, Cera Microcristallina, DMDM Hydantoin, Tetrasodium EDTA, Methylisothiazolinone, PPG-9, CI 77499, CI 1914, CI 77891, CI 7336.",en:canada,400g,https://world.openbeautyfacts.org/product/0011111014145,https://images.openbeautyfacts.org/images/products/001/111/101/4145/front_en.5.400.jpg,open_beauty_facts
8710447362938,Dove,baby dove lotion,"aqua, glycerin, petrolatum, stearic acid, glycoll stearate, dimethicone, 38&quot;&gt; isopropyl isostearate, capryłyl glycol, carbomer, cetearyl alcohol, disodium edta, glyceryl stearate, magnesium aluminum silicate, phenoxyethanol, stearamide amp, tapioca starch, triethanolamine, ci 77891",,,https://world.openbeautyfacts.org/product/8710447362938,https://images.openbeautyfacts.org/images/products/871/044/736/2938/front_en.11.400.jpg,open_beauty_facts
0859581006747,Dove,Dove Beauty cream,dove beauty cream,en:bangladesh,1,https://world.openbeautyfacts.org/product/0859581006747,https://images.openbeautyfacts.org/images/products/085/958/100/6747/front_en.5.400.jpg,open_beauty_facts
8710847955730,Dove,Dove Gel Douche Soin Hydratant Lot 2 x 400ml,"Aqua, Sodium Lauroyl Glycinate, Cocamidopropyl Betaine, Sodium Lauroyl Isethionate, Sodium Chloride, Lauric Acid, Glycerin, Parfum, Sodium Benzoate, Carbomer, Sodium Hydroxide, PEG-150 Pentaerythrityl Tetrastearate, Stearic Acid, PPG-2 Hydroxyethyl Cocamide, Undecylenoyl Glycine, Capryloyl Glycine, Palmitic Acid, Sodium Isethionate, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Propylene Glycol, Citric Acid, Betula Alba Leaf Extract, Aloe Barbadensis Leaf Juice Powder, Geraniol, Limonene, Linalool, CI 42090.",en:france,800 ml,https://world.openbeautyfacts.org/product/8710847955730,https://images.openbeautyfacts.org/images/products/871/084/795/5730/front_fr.3.400.jpg,open_beauty_facts
03920038,Dove,dove body lotion,"water (aqua), glycerin, caprylic/capic trighrcande, dimetie be sitearate, palmitic acid, peg-100 stearate, stearic acid, cyclopentasiloxane, petrolatum, goce phenoryethanol, cetyl alcohol, acrylates/c10-30 alkyl acrylate crosspolymer, partum/ fragrance, triethanolamine, methylparaben, própylparaben, disodum edta, stearamide amp, carbomer, cocos nucifera (coconut) oil, tocopheny aostate, helianthus annuus (sunflower) seed oil, isomerized linoleic acid, prunus amygdalus dulcis (sweet almond) seed extract, nonfat dry mik, peg-40 hydrogenated castor oil, pentylene glycol, propylene glycol, trideceth-9, prunus amygdalus dulcis (sweet almond) oil, decylene glycol, bht, potassum sorbate, 1,2-hexanediol, coumarin, titanium dioxide.",,,https://world.openbeautyfacts.org/product/03920038,https://images.openbeautyfacts.org/images/products/000/000/392/0038/front_en.7.400.jpg,open_beauty_facts
8710847972706,Dove,DOVE Gel Douche Pouvoir des Plantes Gingembre 250ml,"Glycerin, Aqua, Sodium Lauroyl Glutamate, Cocamidopropyl Betaine, Sodium Chloride, Carrageenan, Sodium Laurate, Sodium Benzoate, Lauric Acid, Citric Acid, Glyceryl Caprylate, Glutamic Acid, Parfum, Stearic Acid, Caramel, Ginger Extract, Sodium Hydroxide, Limonene, Linalool.",en:france,250 ml,https://world.openbeautyfacts.org/product/8710847972706,https://images.openbeautyfacts.org/images/products/871/084/797/2706/front_fr.25.400.jpg,open_beauty_facts
8712561655163,Dove,Dove Gel Douche Revive 500ml,"Aqua, Cocamidopropyl Betaine, Sodium Lauroyl Isethionate, Sodium Lauroyl Glycinate, Lauric Acid, Glycerin, Sodium Chloride, Sodium Benzoate, Parfum, Glycol Distearate, Carbomer, Caprylyl Glycol, Sodium Hydroxide, Stearic Acid, Sodium Isethionate, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Hydroxystearic Acid, Punica Granatum Fruit Juice, Hibiscus Sabdariffa Flower Extract, Citric Acid, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 17200.",en:france,500 ml,https://world.openbeautyfacts.org/product/8712561655163,,open_beauty_facts
8710908719615,Dove,Dove Savon Pain de Toilette Soin et Huile Surgras 2x100g Lot de 3,"Sodium Lauroyl Isethionate, Stearic Acid, Sodium Palmitate, Aqua, Lauric Acid, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Sodium Palm Kernelate, Alumina, Argania Spinosa Kernel Oil, Glycerin, Helianthus Annuus Seed Oil, Parfum, Propylene glycol, Sodium chloride, Tetrasodium EDTA, Tetrasodium Etidronate, Zinc Oxide, Butylphenyl Methylpropional, Hexyl Cinnamal, Limonene, Linalool, CI 15985, CI 19140, CI 77891.",en:france,6 pièces (0.6 kg),https://world.openbeautyfacts.org/product/8710908719615,https://images.openbeautyfacts.org/images/products/871/090/871/9615/front_fr.3.400.jpg,open_beauty_facts
8717163714348,Dove,Dove Gel Douche Soin Infusée à l'Huile d'Argan Lot 2x400ML,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Glycerin, Hydrogenated Soybean Oil, Helianthus Annuus Seed Oil, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Citric Acid, Stearic Acid, Capryloyl Glycine, Undecylenoyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Argania Spinosa Kernel Oil, Hexyl Cinnamal, Limonene, Linalool.",en:france,800 ml,https://world.openbeautyfacts.org/product/8717163714348,https://images.openbeautyfacts.org/images/products/871/716/371/4348/front_fr.3.400.jpg,open_beauty_facts
8710522431160,Dove,Dove Gel Douche Nutrition Intense 750ml Lot de 2,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Hydrogenated Soybean Oil, Sodium Chloride, Helianthus Annuus Seed Oil, Glycerin, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Hydroxide, Stearic Acid, Undecylenoyl Glycine, Capryloyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Benzyl Alcohol, Citronellol, Hexyl Cinnamal, Limonene, Linalool.",en:france,1500 ml,https://world.openbeautyfacts.org/product/8710522431160,https://images.openbeautyfacts.org/images/products/871/052/243/1160/front_fr.3.400.jpg,open_beauty_facts
60028006,Dove,even tone moisturising cream,"aqua, aluminium chlorohydrate, glycerin, helianthus annus seed oil-2, parfum, steareth-20, disodium ETDA,",en:south-africa,1,https://world.openbeautyfacts.org/product/60028006,https://images.openbeautyfacts.org/images/products/000/006/002/8006/front_en.6.400.jpg,open_beauty_facts
8710908706332,Dove,Dove Savon Pain de Toilette Original 2x100g Lot de 3,"Sodium Lauroyl Isethionate, Stearic Acid, Lauric Acid, Sodium Palmate, Aqua, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Sodium Palm Kernelate, Glycerin, Parfum, Sodium Chloride, Zinc Oxide, Tetrasodium EDTA, Tetrasodium Etidronate, Alpha-Isomethyl Ionone, Citronellol, Coumarin, Hexyl Cinnamal, Limonene, Linalool, CI 77891.",en:france,6 pièces (0.6 kg),https://world.openbeautyfacts.org/product/8710908706332,https://images.openbeautyfacts.org/images/products/871/090/870/6332/front_fr.3.400.jpg,open_beauty_facts
8710447326817,Dove,Dove Savon Pain de Toilette Micellaire 2x100g,"Sodium Lauroyl Isethionate, Stearic Acid, Sodium Palmitate, Aqua, Lauric Acid, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Sodium Palm Kernelate, Glycerin, Sodium chloride, Zinc Oxide, Tetrasodium EDTA, Tetrasodium Etidronate, Alumina, CI 77891.",en:france,600 g,https://world.openbeautyfacts.org/product/8710447326817,https://images.openbeautyfacts.org/images/products/871/044/732/6817/front_fr.3.400.jpg,open_beauty_facts
8717163714355,Dove,Dove Gel Douche Soin à l'Huile d'Amande Lot 2x400ml,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Glycerin, Hydrogenated Soybean Oil, Parfum, Helianthus Annuus Seed Oil, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Citric Acid, Stearic Acid, Undecylenoyl Glycine, Capryloyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Prunus Amygdalus Dulcis Oil, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 19140, CI 17200.",en:france,800 ml,https://world.openbeautyfacts.org/product/8717163714355,https://images.openbeautyfacts.org/images/products/871/716/371/4355/front_fr.3.400.jpg,open_beauty_facts
8710522403907,Dove,Dove Gel Douche Surgras à l'Huile d'Amande,"Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Sodium Chloride, Glycerin, Hydrogenated Soybean Oil, Parfum, Helianthus Annuus Seed Oil, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Citric Acid, Stearic Acid, Undecylenoyl Glycine, Capryloyl Glycine, Sodium Isethionate, Palmitic Acid, Tetrasodium EDTA, Caprylic Acid, Capric Acid, Prunus Amygdalus Dulcis Oil, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CI 19140, CI 17200.",en:france,400 ml,https://world.openbeautyfacts.org/product/8710522403907,https://images.openbeautyfacts.org/images/products/871/052/240/3907/front_fr.3.400.jpg,open_beauty_facts
8710908832420,Dove,Oil Care Nährpflege,"Aqua, Cetearyl Alcohol, Dimethicone, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Parfum, Lactic Acid, Dipropylene Glycol, 1,2-Hexanediol, Benzyl Alcohol, Amodimethicone, Gluconolactone, Glycerin, Disodium EDTA, Sodium Chloride, Trehalose, Phenoxyethanol, Cetrimonium Chloride, PEG-7 Propylheptyl Ether, Paraffinum Liquidum, Prunus Amygdalus Dulcis Oil, Argania Spinosa Kernel Oil, Cocos Nucifera Oil, Sodium Sulfate, Alpha-Isomethyl lonone, Hexyl Cinnamal, Hydroxycitronellal, Linalool, Cl 17200, Cl 19140, Cl 42090.",en:germany,200 ml,https://world.openbeautyfacts.org/product/8710908832420,https://images.openbeautyfacts.org/images/products/871/090/883/2420/front_de.7.400.jpg,open_beauty_facts
8717163661574,Dove,Dove Surgras Gel Douche Mousse Infusée à l'Huile d'Açaï 24H de Douceur,"Aqua, Sodium Lauroyl Glutamate, Isobutane, Cocamidopropyl Betaine, Glycerin, Sodium Chloride, Sodium Lauroyl Glycinate, Propane, Butane, Citric Acid, Euterpe Oleracea Fruit Oil, Helianthus Annuus Seed Oil, Iodopropynyl Butylcarbamate, Lauric Acid, Parfum, PEG-4 Laurate, PEG-4 Dilaurate, PEG-4, Phenoxyethanol, Polysorbate 20, PPG-12, Sodium Hydroxide, Sodium Laurate, Stearic Acid, Tetrasodium EDTA, Butylphenyl Methylpropional, Hexyl Cinnamal, Limonene, Linalool.",en:france,200 ml,https://world.openbeautyfacts.org/product/8717163661574,https://images.openbeautyfacts.org/images/products/871/716/366/1574/front_fr.5.400.jpg,open_beauty_facts
8710447326824,Dove,Dove Savon Pain de Toilette Pink Lot 2x100g,"Sodium Lauroyl Isethionate, Stearic Acid, Sodium Palmitate, Aqua, Lauric Acid, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Sodium Palm Kernelate, Glycerin, Parfum, Sodium Chloride, Propylene Glycol, Zinc Oxide, Tetrasodium EDTA, Tetrasodium Etidronate, Alumina, Alpha-Isomethyl Ionone, Benzyl Alcohol, Butylphenyl Methylpropional, Citronellol, Coumarin, Hexyl Cinnamal, Limonene, Linalool, CI 14700, CI 17200, CI 77891.",en:france,6 pièces (0.6 kg),https://world.openbeautyfacts.org/product/8710447326824,https://images.openbeautyfacts.org/images/products/871/044/732/6824/front_fr.3.400.jpg,open_beauty_facts
8710447250679,Dove,Dove Secrets de Soin Gel Douche Lavande,"Aqua, Sodium Lauroyl Glycinate, Cocamidopropyl Betaine, Sodium Lauroyl Isethionate, Sodium Chloride, Lauric Acid, Glycerin, BHT, Butylene Glycol, Carbomer, DMDM Hydantoin, Glucose, Iodopropynyl Butylcarbamate, Lactic Acid, Lavendula Angustifolia Flower Extract, Parfum, PEG-150 Pentaerythrityl Tetrastearate, Potassium Sorbate, PPG-2 Hydroxyethyl Cocamide, Propylene Glycol, Rosmarinus Officinalis Leaf Extract, Sodium Benzoate, Sodium Hydroxide, Sodium Isethionate, Stearic Acid, Tetrasodium EDTA, Zinc Oxide, Geraniol, Hexyl Cinnamal, Limonene, Linalool, CL 17200, Cl 42090.",en:france,400 ml,https://world.openbeautyfacts.org/product/8710447250679,https://images.openbeautyfacts.org/images/products/871/044/725/0679/front_fr.3.400.jpg,open_beauty_facts
8717163747216,Dove,Dove Nutrition Intense Gel Douche Mousse à l'Huile de Coton 24h de Douceur Douche & Rasage,"Aqua, cocamidopropyl betaine, glycerin, isobutane, sodium methyl lauroyl taurate, sodium lauroyl isethionate, propane, sodium chloride, polysorbate 20, parfum, lauric acid, sodium benzoate, stearic acid, citric acid, undecylenoyl glycine, capryloyl glycine, sodium isethionate, sodium methyltaurate, butane, sodium hydroxide, tetrasodium edta, caprylic acid, cocos nucifera oil, coumarin, hexyl cinnamal.",en:france,200 ml,https://world.openbeautyfacts.org/product/8717163747216,https://images.openbeautyfacts.org/images/products/871/716/374/7216/front_fr.3.400.jpg,open_beauty_facts
8712561772075,Dove,Dove Gel Douche Amande et Hibiscus,"aqua, cocamidopropyl betaine, sodium hydroxypropyl starch phosphate, lauric acid, hydrogenated soybean oil, sodium lauroyl glycinate, sodium lauroyl isethionate, glycerin, sodium chloride, parfum, prunus amygdalis dulcis seed extract, hibiscus sabdariffa flower extract, prunus amygdalis dulcis oil, heliantus annuus hybrid oil, guar hydroxypropyltrimonium chloride, stearic acid, palmitic acid, peg-40, hydrogenated castor oil, sine adipe lac, glucose, sodium isethionate, tricedeth-9, propylene glycol, pentylene glycol, citric acid, sodium hydroxide, bht, tetrasodium edta, butylene glycol, dmdm hydantoin, sodium benzoate, iodopropynyl butylcarbamate, zinc oxide, benzyl alcohol, benzyl salicylate, butylphenyl methylpropional, geraniol, hexyl cinnamal, limonene, linalool,  ci 17200, ci 19140",en:france,400 ml,https://world.openbeautyfacts.org/product/8712561772075,https://images.openbeautyfacts.org/images/products/871/256/177/2075/front_fr.7.400.jpg,open_beauty_facts
0040000525387,Dove,"Milk chocolate bar, milk chocolate","Milk chocolate (sugar, cocoa butter, skim milk, chocolate, milkfat, lactose, soy lecithin, artificial flavor).",en:united-states,,https://world.openbeautyfacts.org/product/0040000525387,https://images.openbeautyfacts.org/images/products/004/000/052/5387/front_en.3.400.jpg,open_beauty_facts
8711700963503,Dove,Body Lotion Hydro Pflege,"Aqua, Glycerin, Paraffinum Liquidum, Stearic Acid. Sorbitol, Glycol Stearate, Caprylic/Capric Triglyceride, Dimethicone, Octyldodecanol, Tocopheryl Acetate, Collagen Amino Acids, Helianthus Annuus Hybrid Oil, Isomerized Linoleic Acid, Lactic Acid, Potassium Lactate, Sodium PCA, Urea, Cyclopentasiloxane, Dimethiconol, Iso - hexadecane, Cetyl Alcohol, Glyceryl Stearate, Polysorbate 80, Sorbitan Oleate, Triethanolamine, Carbomer, Magnesium Aluminum Silicate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearamide AMP, Disodium EDTA, Parfum, Methylparaben, Phenoxyethanol, Pro - pylparaben, Alpha-Isomethyl lonone, Benzyl Alcohol, Butylphenyl Methy - propional, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool.",en:germany,400 ml,https://world.openbeautyfacts.org/product/8711700963503,https://images.openbeautyfacts.org/images/products/871/170/096/3503/front_en.9.400.jpg,open_beauty_facts
8710522420713,Dove,Baby gel de ducha,"Aqua, Glycerin,
Cocamidopropyl Betaine, Sodium
Cocoyl Glycinate, Polyacrylate-33,
Benzoic Acid, Caprylyl Glycol, Citric
Acid, Coco-Glucoside, Coconut
Acid, Lauric Acid, Parfum,
Phenoxyethanol, Sodium Benzoate,
Sodium Chloride, Sodium Hydroxide,
Sodium Isethionate, Sodium Lauroyl
Isethionate, Sodium Palm Kernelate,
Sodium Palmitate, Sodium Stearate,
Stearic Acid, Styrene/Acrylates
Copolymer, Tetrasodium EDTA
Zinc Oxide, CI 77891.
ES Tel:900 81 25 10
ark.",en:spain,,https://world.openbeautyfacts.org/product/8710522420713,https://images.openbeautyfacts.org/images/products/871/052/242/0713/front_en.3.400.jpg,open_beauty_facts
8717163673072,Dove,Sensitive Body Lotion,"Aqua, Glycerin, Brassica Campestris Seed Oil, Butyrospermum Parkii Butter, Simmondsia Chinensis Seed Oil, Ethylhexyl Stearate, Cetearyl Alcohol, Ceteareth-20, Ceteareth-12, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Citric Acid, Phenoxyethanol, Sodium Gluconate, Sodium Hydroxide, Tocopherol",en:germany,250 ml,https://world.openbeautyfacts.org/product/8717163673072,https://images.openbeautyfacts.org/images/products/871/716/367/3072/front_de.7.400.jpg,open_beauty_facts
8712561631112,Dove,Dove Purely Pampering Coconut Milk With Jasmine Petals Nourishing Body Wash,"Prendre soin de vous n'a jamais été aussi agréable, Dove et HydraNutrium sont des marques déposées !NGREDIENTS: Aqua, Cocamidopropyl Betaine, Sodium Hydroxypropyl Starch Phosphate, Lauric Acid, Hydrogenated Soybean Oil, Sodium Lauroyl Glycinate, Sodium Lauroyl Isethionate, Glycerin, Sodium Chloride, Parfum, Helianthus Annuus Hybrid Oil, Cocos Nucifera Fruit Extract, Sine Adipe Lac, Guar Hydroxypropyltrimo- nium Chloride, Stearic Acid, Palmitic Acid, Sodium Isethionate, Pentylene Glycol, Propy!ene Glycol, Citric Acid, Sodium Hydroxide, BHT, Tetrasodium EDTA, Butylene Gtycol, DMDM Hydantoin, Sodium Benzoate, Iodopropynyl Butylcarbamate, Zinc O)dde, Alpha-lsomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Limonene, Linalool, Cl 17200, Cl 19140, FLACON PLASTIQUE PENSEZ ET SON BOUCHON À RECYCLER",en:france,,https://world.openbeautyfacts.org/product/8712561631112,,open_beauty_facts
8710908472312,Dove,Cream Oil Beauty Cream Bar with Morrocan Argan Oil,"Sodium Lauroyl Isethionate, Stearic Acid, Sodium Palmitate, Aqua, Lauric Acid, Sodium Isethionate, Sodium Stearate, Cocamidopropyl Betaine, Sodium Palm Kernelate, Alumina, Argania Spinosa Kernel Oil, Glycerin, Helianthus Annuus Seed Oil, Parfum, Propylene Glycol, Sodium Chloride, Tetrasodium EDTA, Tetrasodium Etidronate, Zinc Oxide, Butylphenyl Methylpropional, Hexyl Cinnamal, Limonene, Linalool, CI 15985, CI 19140, CI 77891.",en:france,2 * 100 g,https://world.openbeautyfacts.org/product/8710908472312,https://images.openbeautyfacts.org/images/products/871/090/847/2312/front_fr.7.400.jpg,open_beauty_facts
8712561493031,Dove,Advanced Hair Series Pure Care Sublime Oil,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Cocos Nucifera Oil, Gluconolactone, Sodium Sulfate, Trehalose, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis Oil, PPG-1-PEG-9 Lauryl Glycol Ether, TEA-Dodecylbenzenesulfonate, Guar Hydroxypropyltrimonium Chloride, Benzophenone-4, Laureth-23, Citric Acid, Coceth-7, Dimethiconol, Parfum, PPG-12, PEG-40 Hydrogenated Castor Oil, Disodium EDTA, Sodium Benzoate, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Coumarin, Limonene, Linalool, CI 17200, CI 19140, CI 42090.",en:france,250 ml,https://world.openbeautyfacts.org/product/8712561493031,https://images.openbeautyfacts.org/images/products/871/256/149/3031/front_fr.6.400.jpg,open_beauty_facts
3574661863207,Neutrogena,Hand Gel Cream Hydro Boost,"Aqua, Glycerin, Isopropyl Palmitate, Cetyl Alcohol, Dimethicone, Sodium Hyaluronate, Ethylhexylglycerin, Petrolatum, Caprylyl Glycol, Cetearyl Olivate, Sorbitan Olivate, Carbomer, Sodium Polyacrylate, Sodium Hydroxide, Tocopherol, Phenoxyethanol, Parfum, CI 42090. [PR-018319]",en:ukraine,75ml,https://world.openbeautyfacts.org/product/3574661863207,https://images.openbeautyfacts.org/images/products/357/466/186/3207/front_en.3.400.jpg,open_beauty_facts
0062600400055,Neutrogena,Ultra gentle daily cleanser,"Water (eau), Glycerin, Cocamidopropyl Betaine, Lauryl Glucoside, Potassium Acrylates Copolymer, PEG-120 Methyl Glucose Dioleate, Disodium Lauroamphodiacetate, Sodium Cocoyl Sarcosinate, Caprylyl Glycol, Ethylhexylglycerin, Potassium Sorbate, Parfum, Sodium Hydroxide, Citric Acid.",en:canada,473 mL,https://world.openbeautyfacts.org/product/0062600400055,https://images.openbeautyfacts.org/images/products/006/260/040/0055/front_en.3.400.jpg,open_beauty_facts
3574661554280,Neutrogena,Neutrogena Hydro Boost Aqua Gel Dagcrème,"Aqua, Dimethicone, Glycerin, Dimethicone Crosspolymer, Trehalose, Sodium Hyaluronate, Ethylhexylglycerin, Cetearyl Olivate, Dimethiconol, Polyacrylamide, C13-14 Isoparaffin, Sorbitan Olivate, Laureth-7, Carbomer, Sodium Hydroxide, Chlorphenesin, Phenoxyethanol, Parfum, Cl 42090. [PR-0000947]",en:netherlands,50ml - Alle huidtypen,https://world.openbeautyfacts.org/product/3574661554280,https://images.openbeautyfacts.org/images/products/357/466/155/4280/front_nl.13.400.jpg,open_beauty_facts
